"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o13023231","2016-11-23","08:18","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o13020245","2016-11-22","20:19","","","18","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o13019184","2016-11-22","18:13","","","24","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o13012709","2016-11-22","12:42","","","92","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o13009246","2016-11-22","10:18","","","33","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o13004481","2016-11-22","00:10","","","24","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o13002905","2016-11-21","20:08","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o13001062","2016-11-21","18:02","","","103","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12997566","2016-11-21","16:06","","","143","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12994720","2016-11-21","14:20","","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12985248","2016-11-21","08:12","","","20","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12982381","2016-11-21","00:07","","","82","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12981872","2016-11-20","22:03","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12981125","2016-11-20","20:11","","","132","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12980245","2016-11-20","18:08","","","119","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12979237","2016-11-20","16:03","","","128","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12978345","2016-11-20","14:06","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12977864","2016-11-20","12:10","","","30","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12976898","2016-11-19","20:01","","","36","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12976536","2016-11-19","18:15","","","67","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12975789","2016-11-19","16:05","","","22","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12973443","2016-11-19","13:51","","","98","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12972140","2016-11-19","10:00","","","3","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12971315","2016-11-18","20:14","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12970638","2016-11-18","18:00","","","66","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12969276","2016-11-18","16:09","","","95","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12934467","2016-11-18","08:09","","","10","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12932195","2016-11-18","00:04","","","30","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12931666","2016-11-17","22:13","","","121","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12930597","2016-11-17","19:59","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12929163","2016-11-17","18:05","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12926823","2016-11-17","16:05","","","149","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12924023","2016-11-17","14:05","","","113","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12917695","2016-11-17","10:16","","","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12916061","2016-11-17","09:08","","","55","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12908909","2016-11-16","18:07","","","185","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12906393","2016-11-16","16:08","","","211","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12903224","2016-11-16","14:01","","","140","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12899795","2016-11-16","12:00","","","145","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12896842","2016-11-16","10:14","","","83","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12894476","2016-11-16","08:11","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12891981","2016-11-16","00:02","","","29","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12891387","2016-11-15","22:09","","","88","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12890079","2016-11-15","20:11","","","105","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12888123","2016-11-15","18:10","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12885306","2016-11-15","16:04","","","135","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12882285","2016-11-15","14:09","","","144","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12880134","2016-11-15","12:53","","","150<br />
","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12875459","2016-11-15","10:05","","","77","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12874388","2016-11-15","09:15","","","35","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12870551","2016-11-15","00:10","","","31","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12870152","2016-11-14","22:39","","103","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12868721","2016-11-14","20:16","","","189","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12865076","2016-11-14","18:08","","","135","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12862012","2016-11-14","15:59","","","168","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12858686","2016-11-14","14:09","","","107","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12855177","2016-11-14","12:16","","","181","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12851046","2016-11-14","10:04","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12848223","2016-11-14","08:06","","","20","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12845376","2016-11-14","00:10","","","26","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12844170","2016-11-13","20:17","","","127","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12842919","2016-11-13","17:54","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12840828","2016-11-13","14:09","","","103","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12840200","2016-11-13","12:15","","","22","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12838967","2016-11-12","20:15","","","35","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12838695","2016-11-12","18:32","","","71","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12837745","2016-11-12","16:08","","","76","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12835976","2016-11-12","14:02","","","77","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12835239","2016-11-12","12:11","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12834495","2016-11-12","10:02","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12833414","2016-11-11","20:37","","","20","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12832784","2016-11-11","17:50","","","57","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12831919","2016-11-11","16:10","","","38","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12830292","2016-11-11","14:16","84","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12828422","2016-11-11","12:18","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12824831","2016-11-11","09:06","","","52","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12824062","2016-11-11","07:56","","","4","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12821935","2016-11-11","00:02","","","44","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12820260","2016-11-10","20:15","","","127","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12819120","2016-11-10","18:20","","","141","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12816913","2016-11-10","16:32","","","160","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12813879","2016-11-10","14:19","","","153","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12810521","2016-11-10","12:06","","","164","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12807196","2016-11-10","10:10","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12805039","2016-11-10","08:07","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12802514","2016-11-10","00:12","","","33","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12802246","2016-11-09","22:59","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12800643","2016-11-09","20:06","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12799005","2016-11-09","18:10","","","106","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12796842","2016-11-09","16:13","","","186","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12794426","2016-11-09","14:20","","","136","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12791141","2016-11-09","12:06","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12785758","2016-11-09","08:11","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12783263","2016-11-09","00:02","","","34","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12782784","2016-11-08","22:07","","","80","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12781649","2016-11-08","20:06","","","122","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12779833","2016-11-08","17:59","","","107","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12777546","2016-11-08","16:09","","","126","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12774444","2016-11-08","14:00","","","117","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12771659","2016-11-08","12:16","","","79<br />
","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12767045","2016-11-08","09:20","","","48","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12762804","2016-11-08","00:12","","","41","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12762145","2016-11-07","22:09","","","133","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12760904","2016-11-07","20:09","","","184","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12757962","2016-11-07","17:59","","","132","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12754441","2016-11-07","16:03","","","168","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12751569","2016-11-07","14:12","","","109","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12748699","2016-11-07","12:40","","","129","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12741860","2016-11-07","08:44","","","27","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12738099","2016-11-07","00:09","","","23","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12737609","2016-11-06","22:12","80","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12736784","2016-11-06","20:15","","","119","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12735685","2016-11-06","17:58","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12734592","2016-11-06","16:02","","","110<br />
","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12733728","2016-11-06","14:13","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12733142","2016-11-06","12:24","","","34","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12731688","2016-11-05","20:04","","","36","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12731406","2016-11-05","18:11","","","62","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12730857","2016-11-05","16:20","","","67","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12728325","2016-11-05","13:58","","","63","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12727617","2016-11-05","12:07","","","24","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12726918","2016-11-05","10:01","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12726917","2016-11-05","10:01","","","2","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12725981","2016-11-04","19:59","","","41","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12725335","2016-11-04","18:05","","","67","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12723762","2016-11-04","16:06","","","67","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12721633","2016-11-04","14:12","","","87","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12719256","2016-11-04","12:20","","","108","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12717151","2016-11-04","10:53","","","77","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12715038","2016-11-04","09:09","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12712183","2016-11-03","23:58","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12711558","2016-11-03","22:13","","","129","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12710292","2016-11-03","20:07","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12708547","2016-11-03","18:06","","","118","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12706197","2016-11-03","16:08","","","128","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12703244","2016-11-03","14:13","","","114","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12699166","2016-11-03","12:01","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12695616","2016-11-03","10:04","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12693493","2016-11-03","08:20","","","26","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12690399","2016-11-02","22:06","","","157","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12689081","2016-11-02","20:01","","105","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12687348","2016-11-02","18:08","","80","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12684882","2016-11-02","16:21","","","183","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12681179","2016-11-02","14:19","","","164","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12677494","2016-11-02","12:11","","","138","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12673807","2016-11-02","10:01","","","60","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12672287","2016-11-02","08:44","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12669561","2016-11-02","00:07","","","46","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12668748","2016-11-01","22:04","","","127","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12667260","2016-11-01","20:07","","","220","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12663550","2016-11-01","18:06","","","114","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12660651","2016-11-01","16:02","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12660647","2016-11-01","16:02","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12658110","2016-11-01","14:26","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12654971","2016-11-01","12:39","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12650559","2016-11-01","10:04","","","76","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12649260","2016-11-01","09:02","","","28","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12646391","2016-11-01","00:16","","","23","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12642384","2016-10-31","18:07","","","102","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12638559","2016-10-31","16:20","","","154","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12635043","2016-10-31","14:16","","","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12627349","2016-10-31","10:07","","","100","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12625034","2016-10-31","08:09","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12622580","2016-10-31","00:07","","","39","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12622077","2016-10-30","22:06","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12621183","2016-10-30","20:00","","","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12620232","2016-10-30","17:57","","","91","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12619237","2016-10-30","16:15","","","98","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12617917","2016-10-30","13:59","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12617263","2016-10-30","12:10","","","7","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12616089","2016-10-29","20:18","","","16","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12615750","2016-10-29","18:22","","","40","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12614960","2016-10-29","16:08","","","56","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12614114","2016-10-29","14:01","","","53","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12613417","2016-10-29","12:04","","","16","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12612873","2016-10-29","10:01","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12611664","2016-10-28","20:12","","","20","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12611285","2016-10-28","18:38","","","31","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12609919","2016-10-28","16:19","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12607287","2016-10-28","13:57","","","81","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12605059","2016-10-28","12:06","","","113","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12602272","2016-10-28","09:58","","","65","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12601517","2016-10-28","09:15","","","55","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12598304","2016-10-27","23:59","","","39","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12597616","2016-10-27","22:06","","","88","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12596460","2016-10-27","20:10","","94","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12594588","2016-10-27","17:57","","","106","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12592059","2016-10-27","15:58","","","146","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12589323","2016-10-27","14:16","","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12585291","2016-10-27","11:54","","","166","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12581949","2016-10-27","10:06","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12579587","2016-10-27","08:12","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12576806","2016-10-27","00:09","","","43","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12575180","2016-10-26","22:05","","","149","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12573228","2016-10-26","20:07","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12571337","2016-10-26","18:39","","","123","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12567747","2016-10-26","16:15","","","298","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12564209","2016-10-26","14:13","","","158","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12560426","2016-10-26","12:01","","","142","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12557386","2016-10-26","10:13","","","84","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12555119","2016-10-26","08:11","","","6<br />
","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12552133","2016-10-26","00:07","","","32","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12551334","2016-10-25","22:08","","","113","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12549650","2016-10-25","20:07","","","122","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12546809","2016-10-25","18:15","","","96","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12542826","2016-10-25","15:58","","","143","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12537163","2016-10-25","12:36","","","147","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12532330","2016-10-25","09:59","","","71","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12531257","2016-10-25","09:16","","","43","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12526881","2016-10-25","00:10","","","33","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12525285","2016-10-24","22:14","","","95","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12522543","2016-10-24","20:17","138","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12520035","2016-10-24","17:52","","","146","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12517611","2016-10-24","16:12","","","161","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12513926","2016-10-24","14:08","","","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12511347","2016-10-24","12:40","","","135","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12503581","2016-10-24","08:11","","","10","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12500377","2016-10-24","00:01","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12499772","2016-10-23","22:17","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12499115","2016-10-23","20:41","","","126","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12497578","2016-10-23","17:57","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12496732","2016-10-23","16:11","","","100","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12495798","2016-10-23","14:21","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12495134","2016-10-23","12:35","","","35","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12493689","2016-10-22","20:05","","","33","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12493291","2016-10-22","18:17","","","62","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12492543","2016-10-22","16:02","","","78","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12491660","2016-10-22","13:59","","","56","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12490895","2016-10-22","12:13","","","28","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12490189","2016-10-22","09:58","","","0","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12489151","2016-10-21","20:09","","","14","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12488477","2016-10-21","18:07","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12486988","2016-10-21","16:11","","","46","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12484697","2016-10-21","14:10","94","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12482364","2016-10-21","12:04","","","128","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12477909","2016-10-21","08:13","","","10","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12475195","2016-10-21","00:05","","","28","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12474449","2016-10-20","22:04","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12473162","2016-10-20","20:04","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12471568","2016-10-20","18:07","","","111","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12469456","2016-10-20","16:18","","","153","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12466458","2016-10-20","14:16","","","123","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12464209","2016-10-20","12:47","","","171","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12464143","2016-10-20","12:44","","","176","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12459974","2016-10-20","10:15","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12457713","2016-10-20","08:15","","","20","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12454606","2016-10-20","00:12","","","76","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12453595","2016-10-19","22:03","","","117","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12452274","2016-10-19","20:05","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12450519","2016-10-19","18:14","","","145","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12448083","2016-10-19","16:20","","","187","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12441813","2016-10-19","12:24","","","168","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12438267","2016-10-19","10:17","","","65","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12432152","2016-10-19","00:04","","","48","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12431324","2016-10-18","22:01","","","121","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12429627","2016-10-18","19:56","","","156<br />
","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12427710","2016-10-18","18:02","","","98","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12424505","2016-10-18","16:10","Is my textbook on Reserves?","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12421694","2016-10-18","14:23","","","149","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12413628","2016-10-18","10:04","","","90","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12412378","2016-10-18","09:16","","","52","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12407295","2016-10-17","22:00","","","93","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12407284","2016-10-17","20:00","","","127","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12401024","2016-10-17","18:09","","","138","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12395016","2016-10-17","14:09","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12391504","2016-10-17","12:11","","","165","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12388450","2016-10-17","10:30","","","100","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12385575","2016-10-17","08:26","","","20","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12381656","2016-10-17","00:07","","","35","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12381081","2016-10-16","22:18","","","147","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12380011","2016-10-16","20:05","","","154","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12378912","2016-10-16","18:01","","","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12377860","2016-10-16","16:04","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12376853","2016-10-16","13:53","","","119","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12376273","2016-10-16","12:04","","","13","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12375151","2016-10-15","20:13","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12374953","2016-10-15","18:53","","","83","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
