"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o14030429","2017-01-25","16:08","","","44","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14026927","2017-01-25","14:09","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14023225","2017-01-25","12:09","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14019969","2017-01-25","10:24","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14013923","2017-01-25","08:26","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14012110","2017-01-25","00:07","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14011560","2017-01-24","22:04","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14010617","2017-01-24","20:13","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14008939","2017-01-24","18:17","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14005728","2017-01-24","16:05","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o14002954","2017-01-24","14:33","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13998823","2017-01-24","12:24","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13996638","2017-01-24","11:08","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13990415","2017-01-23","22:08","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13989314","2017-01-23","20:09","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13987564","2017-01-23","18:13","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13983480","2017-01-23","16:07","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13979269","2017-01-23","14:00","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13975288","2017-01-23","12:04","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13966722","2017-01-23","00:08","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13966449","2017-01-22","22:16","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13965789","2017-01-22","20:15","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13965015","2017-01-22","18:19","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13964024","2017-01-22","16:13","","7","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13962894","2017-01-22","14:03","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13962383","2017-01-22","12:19","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13483820","2016-12-22","18:15","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13483301","2016-12-22","16:09","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13482427","2016-12-22","14:01","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13481816","2016-12-22","12:33","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13480272","2016-12-22","10:12","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13479659","2016-12-22","08:23","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13478826","2016-12-21","22:13","","","54","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13478772","2016-12-21","20:04","","","53","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13477969","2016-12-21","16:09","","","92","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13476979","2016-12-21","14:00","","","67","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13476922","2016-12-21","13:51","","","63","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13476096","2016-12-21","11:57","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13474529","2016-12-21","08:22","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13473668","2016-12-21","00:05","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13473574","2016-12-20","21:57","","","30","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13473462","2016-12-20","20:05","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13473067","2016-12-20","18:19","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13471441","2016-12-20","15:50","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13470316","2016-12-20","14:10","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13469323","2016-12-20","12:25","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13467513","2016-12-20","09:19","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13465999","2016-12-20","00:11","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13465865","2016-12-19","22:22","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13465707","2016-12-19","20:08","","","69","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13465378","2016-12-19","18:12","","","82","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13464580","2016-12-19","16:15","","","75","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13463675","2016-12-19","14:36","","","98","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13376472","2016-12-19","10:07","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13374803","2016-12-19","08:14","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13373396","2016-12-18","22:17","","","66","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13373237","2016-12-18","19:55","","","88","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13373065","2016-12-18","18:02","","","86","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13372814","2016-12-18","16:07","","","110","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13372535","2016-12-18","14:04","","","94","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13372334","2016-12-18","12:20","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13371747","2016-12-17","20:04","","","15<br />
","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13371703","2016-12-17","19:04","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13371363","2016-12-17","16:07","","","57","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13370935","2016-12-17","13:51","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13369940","2016-12-16","20:00","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13369095","2016-12-16","18:08","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13367604","2016-12-16","16:09","","","65","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13366381","2016-12-16","14:35","75","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13364685","2016-12-16","12:06","","","66","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13363229","2016-12-16","10:24","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13362331","2016-12-16","09:08","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13360438","2016-12-16","00:10","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13360222","2016-12-15","22:04","","","80","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13359929","2016-12-15","20:13","","","86","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13359210","2016-12-15","18:03","","","85","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13358072","2016-12-15","16:09","","","136","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13355309","2016-12-15","12:42","","","88","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13352382","2016-12-15","09:58","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13350889","2016-12-15","08:12","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13348890","2016-12-15","00:20","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13348613","2016-12-14","22:05","","","58","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13348138","2016-12-14","20:12","","","87","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13347268","2016-12-14","18:15","","","109","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13344633","2016-12-14","16:08","","","162","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13342963","2016-12-14","14:43","","","115","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13340407","2016-12-14","12:20","","","68.","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13321161","2016-12-14","08:18","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o13319097","2016-12-14","00:08","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
